expert_start_step,rollout_step,success,reward,eef_nut_distance,nut_x,nut_y,nut_z,eef_x,eef_y,eef_z,action_dx,action_dy,action_dz,action_rx,action_ry,action_rz,action_gripper,latency_ms
100,92,0,0.1417651391225987,0.17943002474865677,0.25598405537393226,0.11496389288656601,0.956812751980435,0.12629302521044483,0.10611978699009507,0.833131095024648,-0.3857238292694092,0.4073468744754791,-0.6330627202987671,-0.012479601427912712,-0.03845255449414253,0.0950581431388855,0.9999993443489075,3.821427000048061
100,93,0,0.14176190488399476,0.17932751631238708,0.2559856202312847,0.11496471640843357,0.9568089620561719,0.12638856754922162,0.10626872655191077,0.8331669716026562,-0.38840797543525696,0.4081052541732788,-0.6354021430015564,-0.012490371242165565,-0.038646820932626724,0.09516897052526474,0.9999992847442627,4.405098999995971
100,94,0,0.14175867567835432,0.17922604243685614,0.25598718278356697,0.11496553845783028,0.9568051796686614,0.12648354122039385,0.10641868527250471,0.8332020550718964,-0.3901245594024658,0.4089042544364929,-0.6376834511756897,-0.012504218146204948,-0.038711778819561005,0.09564376622438431,0.9999992847442627,4.523698000014065
100,95,0,0.1417554514725969,0.1791246742004051,0.2559887430463957,0.11496635904369845,0.956801404775293,0.1265787160853157,0.10656865734140941,0.8332369582890435,-0.3916337788105011,0.40956175327301025,-0.6399462819099426,-0.012528583407402039,-0.03879326209425926,0.09542364627122879,0.9999992251396179,5.259214000034262
100,96,0,0.14175223223394734,0.17902321553080433,0.2559903010352432,0.1149671781748979,0.9567976373338333,0.12667443429005093,0.10671689878114653,0.8332717242756674,-0.39302268624305725,0.4101845324039459,-0.6421586871147156,-0.012545713223516941,-0.03893081098794937,0.0942252054810524,0.9999992251396179,4.759900000010475
100,97,0,0.14174901792993388,0.17892228885753267,0.2559918567654385,0.11496799586020692,0.9567938773024222,0.12676974267943733,0.10686299914943508,0.8333064702137589,-0.3944949507713318,0.4110305607318878,-0.6443706750869751,-0.012554608285427094,-0.03910817578434944,0.09277117252349854,0.9999991655349731,5.283515999963129
100,98,0,0.14174580852838284,0.1788235067122338,0.25599341025217,0.11496881210832316,0.9567901246395675,0.1268626079076428,0.10700754331026914,0.8333409422289735,-0.3960360288619995,0.4119751453399658,-0.646552324295044,-0.012561837211251259,-0.03927244618535042,0.09142009168863297,0.9999991059303284,4.349727000032999
100,99,0,0.14174260399741542,0.1787271883388177,0.25599496151048673,0.11496962692786492,0.9567863793041403,0.12695249575663206,0.10715086376282451,0.8333752095250905,-0.39764559268951416,0.4129365384578705,-0.6487407088279724,-0.012577934190630913,-0.039467066526412964,0.09006267040967941,0.9999991059303284,4.108283999983087
100,100,0,0.14173940430544454,0.17863334337880354,0.2559965105552999,0.11497044032737182,0.9567826412553726,0.1270391011535259,0.107293118564002,0.833409562110794,-0.39961346983909607,0.4141882359981537,-0.6509305238723755,-0.012570024468004704,-0.039658572524785995,0.08857221901416779,0.9999990463256836,4.74291099999391
105,1,0,0.17768551248768583,0.08540021041098562,0.220701868359963,0.10656304607793989,0.9484981808987193,0.1359841265320682,0.09647438199158152,0.9447141334921181,0.013967219740152359,-0.089960478246212,-0.34449031949043274,0.0012610594276338816,-0.05814195051789284,-0.009122522547841072,0.9717289209365845,2.4495279999996455
105,2,0,0.19135827051673235,0.10929397211796739,0.22676444995284015,0.10327181129313538,0.9448782696954874,0.11889655639512356,0.0866220136917525,0.9391796627975567,0.03483773022890091,-0.08324398845434189,-0.33378830552101135,0.005259898956865072,-0.05667939782142639,-0.043087270110845566,0.9511135220527649,1.0229310000227088
105,3,0,0.190936482462101,0.1213670567515256,0.23415309722865693,0.10097094901812338,0.9201457295065723,0.11502647081149595,0.08344846130904149,0.9353697817752448,0.0463452972471714,-0.06473096460103989,-0.33099183440208435,0.008925884030759335,-0.05466024950146675,-0.03640270233154297,0.9150545001029968,0.9881469999868386
105,4,0,0.19147024988266118,0.13318815410811288,0.23396084522165522,0.09819546742916409,0.8779622844653159,0.11306951784408535,0.08135772767283606,0.9312620206702337,0.08084738999605179,-0.05891164764761925,-0.08140058815479279,0.004574756603688002,-0.030025174841284752,-0.02339651994407177,-0.9242944121360779,0.6945349999796235
105,5,1,1.0,0.15948177083088166,0.2300028055021802,0.09563579537313692,0.8237607728484704,0.11116242002114626,0.07968469789470613,0.9289128555444718,0.04395899921655655,-0.0709167942404747,0.07380051910877228,-0.007087173406034708,-0.0009890623623505235,0.010500935837626457,-0.9999677538871765,0.7790870000121686
110,1,0,0.17496923689197216,0.08294588354713918,0.22037309935655033,0.09187604101800566,0.9451354955205886,0.1377590851515816,0.08505222953431431,0.9422406982579392,-0.029470665380358696,-0.054454270750284195,-0.35502830147743225,0.006982984486967325,-0.05223570019006729,-0.0075149256736040115,0.9068145751953125,1.5906709999740087
110,2,0,0.17793561698509022,0.1020073393055519,0.22132796309641448,0.093009677995289,0.9450837927892715,0.12082123279236523,0.07657561627733547,0.9392686357632232,0.01405163574963808,-0.043573614209890366,-0.3286948800086975,0.010244193486869335,-0.05140431597828865,-0.026289304718375206,0.8364541530609131,0.9050229999729709
110,3,0,0.18342780316092955,0.10796941740817931,0.2235002814223686,0.09450922415659273,0.943636704819141,0.11771857680803037,0.07404957972219703,0.9366346326997861,0.06917982548475266,-0.03849422186613083,-0.31939902901649475,0.011537503451108932,-0.04988839104771614,-0.025631597265601158,0.9272280335426331,1.0242230000017116
110,4,0,0.19128710429807783,0.11519626164154739,0.2296150824659571,0.09559701967193418,0.9256055347800504,0.1169494438602121,0.0724691923851302,0.9320658891619144,0.10245110094547272,-0.039297956973314285,-0.3078944683074951,0.009942005388438702,-0.04695630818605423,-0.008925060741603374,0.9558332562446594,1.0854270000208999
110,5,0,0.18793361107681736,0.12873455721242702,0.2351558351835547,0.09687112990505381,0.8835935026636903,0.11680602031930921,0.07074517500033049,0.9269909913306031,0.1990024745464325,-0.07281496375799179,-0.25825145840644836,-0.024164484813809395,-0.01996569149196148,0.036671143025159836,-0.05365690216422081,0.9627530000102524
110,6,1,1.0,0.15499237399248647,0.23374400581906027,0.09803026336953233,0.826624042253445,0.11670964608542302,0.06934581233099738,0.9241063324716291,0.11637523025274277,-0.02521246112883091,0.11079477518796921,-0.005513899959623814,-0.0026251054368913174,-0.010007680393755436,-0.9999547600746155,1.0174389999519917
115,1,0,0.17845443230277036,0.08439555255249612,0.2214329933085413,0.0932766404287598,0.929103170468187,0.1375166345091151,0.08638593321314883,0.9233436417933883,-0.053589995950460434,-0.04704482853412628,-0.34076282382011414,0.008865609765052795,-0.048845697194337845,-0.009167566895484924,0.45124173164367676,1.3766600000053586
115,2,0,0.184203693358767,0.10490987997251643,0.22377953746942916,0.09482592860947717,0.9284888108658564,0.12065123991171586,0.07941239719051195,0.9169536382233633,-0.012587187811732292,-0.030498681589961052,-0.2874019145965576,0.009959116578102112,-0.046750057488679886,-0.024044625461101532,0.0163942351937294,1.0176170000022466
115,3,0,0.19430112668181115,0.11302112259035108,0.2282112533117042,0.09752986613977964,0.9136821087733631,0.11701199211400093,0.07731976523460937,0.9134578721328084,0.01282924972474575,-0.031220460310578346,-0.312210351228714,0.011703981086611748,-0.04287814721465111,-0.014006683602929115,0.3873128890991211,0.93627500001503
115,4,0,0.194095866239983,0.12489797274622341,0.232681537832813,0.10061059758370895,0.8745994820220578,0.11526237685873524,0.07613185930393605,0.9094281426981499,0.08442190289497375,-0.02025661990046501,-0.13003027439117432,0.009007388725876808,-0.021261192858219147,0.003976683598011732,-0.8553861975669861,1.373607000004995
115,5,1,1.0,0.1497021282052216,0.2353080287390532,0.10294429888388415,0.8238745466814515,0.11405650444605762,0.07528651533568587,0.9072042655997266,0.12138927727937698,-0.010261998511850834,0.10984818637371063,0.0005701099871657789,0.001938592060469091,0.008467207662761211,-0.9999728202819824,1.150235999944016
120,1,0,0.19390674168162553,0.09316687410093588,0.22704266299623888,0.09891972800591471,0.913039523244227,0.13468009563838518,0.08713295376461054,0.9098310136540741,-0.0003356747329235077,-0.015035448595881462,-0.20322716236114502,0.004720780532807112,-0.0373363234102726,-0.014215998351573944,-0.6573827862739563,1.273613000023488
120,2,0,0.1919393808930095,0.11645000466552398,0.23094492320424045,0.09600936694785538,0.8873977102569439,0.11804175015692742,0.07648858232807179,0.9081923266341956,0.0920773446559906,-0.011465588584542274,-0.05043540894985199,0.002646006876602769,-0.026632651686668396,-0.04488228261470795,-0.9460068345069885,0.967870000010862
120,3,1,1.0,0.13645397535837075,0.23293921496326098,0.09815755682054854,0.8439789141074455,0.11526982237218429,0.07265916614519603,0.908192880744907,0.1416698396205902,-0.10964326560497284,-0.020761502906680107,-0.046374790370464325,0.03434978798031807,0.0390692763030529,-0.9996277689933777,0.9496259999650647
